"","tissue","sample","technology","gene","totalUMI","totalCells","p","ci.low","ci.high","z","pval","qval","bias","xchr"
"8154","Cerebellum","Mouse 3","Slide-seq","Slc1a4",300,267,0.636701637183995,0.576087555187859,0.693263425011004,4.41195161464742,5.12215049852906e-06,2.10628571050624e-05,"maternal",FALSE
"8155","Cerebellum","Mouse 3","Slide-seq","Slc1a6",432,374,0.644426058664646,0.593928734008482,0.691901289185877,5.54699050423921,1.45314259746752e-08,8.12731081061482e-08,"maternal",FALSE
"8156","Cerebellum","Mouse 3","Slide-seq","Slc1a7",329,308,0.808424025013811,0.760998656890041,0.848314488894351,10.224422486416,7.70719881638732e-25,1.29229276480486e-23,"maternal",FALSE
"8157","Cerebellum","Mouse 3","Slide-seq","Slc20a1",195,163,0.30971847607729,0.24274384653601,0.385758479053068,-4.76677607869166,9.35985800942461e-07,4.25100018824945e-06,"paternal",FALSE
"8158","Cerebellum","Mouse 3","Slide-seq","Slc22a15",409,347,0.330050702770137,0.28168959800942,0.382295704805831,-6.20631918090887,2.71199811545948e-10,1.79113959136777e-09,"paternal",FALSE
"8159","Cerebellum","Mouse 3","Slide-seq","Slc22a4",620,568,0.330786346189144,0.292718834450975,0.371206210256257,-7.93569819260918,1.04657223228606e-15,1.03598041692316e-14,"paternal",FALSE
"8160","Cerebellum","Mouse 3","Slide-seq","Slc24a2",1069,932,0.718261235331101,0.68920473505405,0.745603927668351,13.4221481925986,2.24260296497036e-41,6.72453502196952e-40,"maternal",FALSE
"8161","Cerebellum","Mouse 3","Slide-seq","Slc24a3",362,339,0.780343438919915,0.732218070885184,0.821923244814047,9.68560615335328,1.7357156250503e-22,2.60706390775379e-21,"maternal",FALSE
"8162","Cerebellum","Mouse 3","Slide-seq","Slc25a10",179,167,0.616736806574862,0.539387660273994,0.688595881748435,2.99343337768595,0.00137928864117502,0.0036828844575541,"maternal",FALSE
"8163","Cerebellum","Mouse 3","Slide-seq","Slc25a14",1137,936,0.658323982491549,0.626880932691913,0.688434242382186,9.57595728315149,5.04590116570872e-22,7.40305785311837e-21,"maternal",TRUE
"8164","Cerebellum","Mouse 3","Slide-seq","Slc25a15",334,288,0.590801855092249,0.532075403225912,0.647047068292914,3.07601641764472,0.00104893146763129,0.00287363152319395,"low_bias",FALSE
"8165","Cerebellum","Mouse 3","Slide-seq","Slc25a16",585,518,0.559898623474995,0.516015127175393,0.602865436981498,2.72545514262017,0.00321064506168853,0.00787422681398,"low_bias",FALSE
"8166","Cerebellum","Mouse 3","Slide-seq","Slc25a17",322,301,0.31922641233572,0.268161321451935,0.37503249384059,-6.14111626012207,4.09717896786308e-10,2.65476517349867e-09,"paternal",FALSE
"8167","Cerebellum","Mouse 3","Slide-seq","Slc25a19",1362,1124,0.445440912285539,0.416258941596335,0.475003969085515,-3.68122517703725,0.000116057946529763,0.000385421216123095,"low_bias",FALSE
"8168","Cerebellum","Mouse 3","Slide-seq","Slc25a29",927,799,0.307473349547374,0.275987105955944,0.340860575411608,-10.6488605929053,8.82561319883845e-27,1.63313599192921e-25,"paternal",FALSE
"8169","Cerebellum","Mouse 3","Slide-seq","Slc25a3",4989,4300,0.524540414930542,0.509703167521758,0.53933446472632,3.30648098358039,0.000472378814699228,0.00140161225769912,"low_bias",FALSE
"8170","Cerebellum","Mouse 3","Slide-seq","Slc25a4",33425,18960,0.518780713683651,0.512455432523378,0.525099980866502,5.93522044075543,1.46725473562213e-09,9.0029610962445e-09,"low_bias",FALSE
"8171","Cerebellum","Mouse 3","Slide-seq","Slc25a40",656,537,0.40198813616983,0.360608065962406,0.444813230713538,-4.52538121386673,3.01433678998015e-06,1.27592947277058e-05,"low_bias",FALSE
"8172","Cerebellum","Mouse 3","Slide-seq","Slc25a44",708,633,0.434331500219493,0.395485671923015,0.47400109848607,-3.30021926754219,0.000483046575546217,0.00143016600529287,"low_bias",FALSE
"8173","Cerebellum","Mouse 3","Slide-seq","Slc25a46",3272,2599,0.597139882102457,0.578100195633539,0.615891238659885,10.016511452205,6.44876003520009e-24,1.0328072602184e-22,"low_bias",FALSE
"8174","Cerebellum","Mouse 3","Slide-seq","Slc25a51",1251,1039,0.411219163899581,0.381270518978044,0.441840353989394,-5.73223616000414,4.95575692229231e-09,2.87545895999672e-08,"low_bias",FALSE
"8175","Cerebellum","Mouse 3","Slide-seq","Slc25a53",843,698,0.863898987993833,0.835879804363297,0.887776862359104,16.7873510353396,1.51013909260783e-63,6.9703948229584e-62,"maternal",TRUE
"8176","Cerebellum","Mouse 3","Slide-seq","Slc26a11",233,202,0.661193055416557,0.591976123629789,0.724139788872464,4.51043675360706,3.23471441255517e-06,1.36569443029565e-05,"maternal",FALSE
"8177","Cerebellum","Mouse 3","Slide-seq","Slc27a1",268,240,0.833745168185477,0.781730938804961,0.875340838226433,9.57986469635923,4.85860758380374e-22,7.14102323945108e-21,"maternal",FALSE
"8178","Cerebellum","Mouse 3","Slide-seq","Slc29a2",166,153,0.645307857066369,0.564785453934296,0.71836133364478,3.54264328925339,0.000198069073270871,0.000630261621221331,"maternal",FALSE
"8179","Cerebellum","Mouse 3","Slide-seq","Slc2a3",236,217,0.377722621768669,0.315404041755163,0.44436203835771,-3.62087764474964,0.000146802675391703,0.000479384253186895,"paternal",FALSE
"8180","Cerebellum","Mouse 3","Slide-seq","Slc2a6",167,149,0.00671216955474716,0.000913716729513204,0.0475561209473227,-4.99715428720427,2.90912585057408e-07,1.40513685998334e-06,"paternal",FALSE
"8181","Cerebellum","Mouse 3","Slide-seq","Slc30a4",284,264,0.384827659601248,0.32704464571027,0.446052953351508,-3.71605941062081,0.000101177010521406,0.000339432551426651,"paternal",FALSE
"8182","Cerebellum","Mouse 3","Slide-seq","Slc30a9",2800,2431,0.537365889309538,0.517286915119022,0.557324396760908,3.71719932411925,0.0001007217553071,0.000338181422804712,"low_bias",FALSE
"8183","Cerebellum","Mouse 3","Slide-seq","Slc35a2",509,422,0.670866759704692,0.62415585388798,0.714428448721965,6.95138375074864,1.80860208007012e-12,1.42059987474723e-11,"maternal",TRUE
"8184","Cerebellum","Mouse 3","Slide-seq","Slc35b3",164,157,0.388576465275513,0.314148625688183,0.468590137209422,-2.76828767309627,0.00281758454234431,0.00700008303595429,"paternal",FALSE
"8185","Cerebellum","Mouse 3","Slide-seq","Slc35b4",326,287,0.587075131340838,0.528345304780922,0.643427408238825,2.95226867794492,0.00157724161560026,0.0041534029210807,"low_bias",FALSE
"8186","Cerebellum","Mouse 3","Slide-seq","Slc35c1",279,244,0.397271269404515,0.336859239312997,0.460986055774703,-3.20068416772969,0.000685508606059702,0.00195628298276711,"paternal",FALSE
"8187","Cerebellum","Mouse 3","Slide-seq","Slc35c2",1149,1011,0.580178821773441,0.549146646763052,0.610589692256481,5.12348684470291,1.49968290876961e-07,7.54525093597743e-07,"low_bias",FALSE
"8188","Cerebellum","Mouse 3","Slide-seq","Slc36a1",450,422,0.332843354404023,0.288707151485865,0.380121058928794,-6.74057817677645,7.88787968087473e-12,5.87018292192634e-11,"paternal",FALSE
"8189","Cerebellum","Mouse 3","Slide-seq","Slc37a4",300,268,0.415761009244518,0.357184784430419,0.47681787996089,-2.75014805593164,0.00297841715324116,0.00736181568322184,"low_bias",FALSE
"8190","Cerebellum","Mouse 3","Slide-seq","Slc38a6",180,161,0.689940673486703,0.613740215338352,0.757058957055554,4.74993200714727,1.01742526834522e-06,4.60053164816967e-06,"maternal",FALSE
"8191","Cerebellum","Mouse 3","Slide-seq","Slc3a2",2106,1790,0.547809188910714,0.52445220166819,0.570957474456256,4.08412108418161,2.21219786549784e-05,8.24655973817162e-05,"low_bias",FALSE
"8192","Cerebellum","Mouse 3","Slide-seq","Slc43a2",1688,1464,0.55727844811215,0.531426245391093,0.582824009056202,4.41471783754978,5.0570912070817e-06,2.08057392876231e-05,"low_bias",FALSE
"8193","Cerebellum","Mouse 3","Slide-seq","Slc44a1",1505,1185,0.574882786661468,0.546636407885745,0.602648551437876,5.26190408548299,7.12855704106377e-08,3.72097996501778e-07,"low_bias",FALSE
"8194","Cerebellum","Mouse 3","Slide-seq","Slc48a1",521,453,0.65086962733675,0.605162010819275,0.693961846895013,6.36084119076672,1.00325909348172e-10,6.84616005983869e-10,"maternal",FALSE
"8195","Cerebellum","Mouse 3","Slide-seq","Slc4a3",400,331,0.336668969162162,0.286918211380335,0.390324341882144,-5.84066490840491,2.59964449629906e-09,1.54885273253032e-08,"paternal",FALSE
"8196","Cerebellum","Mouse 3","Slide-seq","Slc4a4",2978,2369,0.452246017461388,0.432939128451613,0.471697699871465,-4.89589732800959,4.89290759756032e-07,2.29583831076845e-06,"low_bias",FALSE
"8197","Cerebellum","Mouse 3","Slide-seq","Slc5a1",202,161,0.667817117656667,0.590219988978482,0.737261326985156,4.18845820010004,1.40428013287667e-05,5.41060427272701e-05,"maternal",FALSE
"8198","Cerebellum","Mouse 3","Slide-seq","Slc6a1",4936,3887,0.466750062324298,0.451493444390697,0.482069125031832,-4.33567291863522,7.26574435926662e-06,2.93487490932815e-05,"low_bias",FALSE
"8199","Cerebellum","Mouse 3","Slide-seq","Slc6a11",552,474,0.363827750984192,0.321027631820938,0.408897627381188,-5.8738131016677,2.12941751981147e-09,1.28170654525795e-08,"paternal",FALSE
"8200","Cerebellum","Mouse 3","Slide-seq","Slc6a15",258,245,0.37280896377223,0.316989353947901,0.432237536421041,-4.20424247757921,1.30978998156626e-05,5.08084725616072e-05,"paternal",FALSE
"8201","Cerebellum","Mouse 3","Slide-seq","Slc6a7",443,340,0.672099631394679,0.619408342210074,0.720784409115716,6.22300906964949,2.43854587487724e-10,1.61443133827489e-09,"maternal",FALSE
"8202","Cerebellum","Mouse 3","Slide-seq","Slc6a8",2513,2160,0.631569510631435,0.610706495764874,0.651951647056188,12.1560276088981,2.66437469144338e-34,6.57372446393358e-33,"maternal",TRUE
"8203","Cerebellum","Mouse 3","Slide-seq","Slc7a1",836,758,0.760474256702244,0.728244807826668,0.789983687438819,13.6279619147233,1.36550579696149e-42,4.2176675292615e-41,"maternal",FALSE
"8204","Cerebellum","Mouse 3","Slide-seq","Slc7a10",347,321,0.596762860917845,0.541110041766604,0.650031520486922,3.45092186263569,0.000279337644684043,0.00086085449689576,"low_bias",FALSE
"8205","Cerebellum","Mouse 3","Slide-seq","Slc7a14",460,401,0.405957026088635,0.35817618200891,0.455587393135513,-3.75847488181993,8.54760981482238e-05,0.000290675340391476,"low_bias",FALSE
"8206","Cerebellum","Mouse 3","Slide-seq","Slc9a3r2",1444,1208,0.545823384940685,0.517343827899534,0.574006214291419,3.2132766355664,0.000656149132127573,0.00188164791258644,"low_bias",FALSE
"8207","Cerebellum","Mouse 3","Slide-seq","Slitrk4",468,420,0.698673180676827,0.652172587110875,0.741421973761627,7.91947050372848,1.19262070064269e-15,1.17771294188466e-14,"maternal",TRUE
"8208","Cerebellum","Mouse 3","Slide-seq","Slk",1796,1457,0.46043281025747,0.434706811366463,0.486371364190714,-3.04788757179512,0.00115228065545448,0.00312859810482949,"low_bias",FALSE
"8209","Cerebellum","Mouse 3","Slide-seq","Sltm",1448,1203,0.456769094281938,0.428986970491207,0.484822798713009,-3.07836268481581,0.00104070713998083,0.0028530029569845,"low_bias",FALSE
"8210","Cerebellum","Mouse 3","Slide-seq","Slu7",2426,1917,0.596516899950137,0.574116430324316,0.61852203355042,8.47116731750951,1.21472986337197e-17,1.34504320181457e-16,"low_bias",FALSE
"8211","Cerebellum","Mouse 3","Slide-seq","Smad1",1040,898,0.435408078158293,0.40293591532768,0.468443975184819,-3.8945445213491,4.91917106867886e-05,0.000173682464547768,"low_bias",FALSE
"8212","Cerebellum","Mouse 3","Slide-seq","Smad5",952,822,0.559022853580061,0.524364287777039,0.593115600887725,3.39671156358541,0.000341004069837821,0.00103345239313447,"low_bias",FALSE
"8213","Cerebellum","Mouse 3","Slide-seq","Smarca2",4175,3428,0.456376882694637,0.439780283364752,0.473070914894401,-5.21293755591271,9.29367389198121e-08,4.78426219902993e-07,"low_bias",FALSE
"8214","Cerebellum","Mouse 3","Slide-seq","Smarcc1",866,710,0.578468609248186,0.541289199202915,0.614779155872314,4.19313499436251,1.37562802954804e-05,5.3111653622024e-05,"low_bias",FALSE
"8215","Cerebellum","Mouse 3","Slide-seq","Smarcd2",1503,1336,0.572334200133126,0.545257894271396,0.598984021571087,5.3049450938828,5.63534576201745e-08,2.97175871506645e-07,"low_bias",FALSE
"8216","Cerebellum","Mouse 3","Slide-seq","Smarcd3",654,587,0.577470739770457,0.536442170634207,0.617457510638306,3.7554408545881,8.6518311235431e-05,0.000293854669330426,"low_bias",FALSE
"8217","Cerebellum","Mouse 3","Slide-seq","Smarce1",816,748,0.559029843854565,0.522601530015309,0.594833525739628,3.23288462493338,0.00061273522351488,0.00177136966797968,"low_bias",FALSE
"8218","Cerebellum","Mouse 3","Slide-seq","Smc1a",466,425,0.651613963485172,0.604219988257586,0.696186268181423,6.16701533523888,3.47955054725815e-10,2.26888788065658e-09,"maternal",TRUE
"8219","Cerebellum","Mouse 3","Slide-seq","Smc3",1029,808,0.453225728218336,0.418705820602846,0.488201410545131,-2.67220500404024,0.00376772985358212,0.00907790864429052,"low_bias",FALSE
"8220","Cerebellum","Mouse 3","Slide-seq","Smchd1",677,584,0.37030050337993,0.331718606779989,0.41061261366985,-6.26484172069825,1.86602143803718e-10,1.24948917154959e-09,"paternal",FALSE
"8221","Cerebellum","Mouse 3","Slide-seq","Smdt1",10650,7998,0.48164960716475,0.470928118812905,0.492388020018426,-3.41680965695178,0.000316797810110177,0.000964361173718124,"low_bias",FALSE
"8222","Cerebellum","Mouse 3","Slide-seq","Smg5",192,185,0.675978369619889,0.60376833709916,0.740680809782662,4.68138847119579,1.42469201091966e-06,6.3203399361317e-06,"maternal",FALSE
"8223","Cerebellum","Mouse 3","Slide-seq","Smim10l1",1135,1019,0.458409272393965,0.427661764872019,0.489476830731888,-2.6754773400464,0.00373114587914286,0.0089928111652746,"low_bias",FALSE
"8224","Cerebellum","Mouse 3","Slide-seq","Smim10l2a",415,360,0.704900443168502,0.654838420378796,0.750468352338476,7.55959206024773,2.02167717689111e-14,1.81928802687156e-13,"maternal",TRUE
"8225","Cerebellum","Mouse 3","Slide-seq","Smim12",1953,1615,0.409680592181615,0.38566384467984,0.434136040503048,-7.28457950745296,1.61337567651468e-13,1.35675481660641e-12,"low_bias",FALSE
"8226","Cerebellum","Mouse 3","Slide-seq","Smim17",161,138,0.63492447290093,0.550117334724415,0.712110999215848,3.14203425939242,0.000838892015128455,0.0023499273086585,"maternal",FALSE
"8227","Cerebellum","Mouse 3","Slide-seq","Smim18",330,294,0.589958462281374,0.531723056711119,0.645776277742366,3.07348029199707,0.00105788831106575,0.00289623804189145,"low_bias",FALSE
"8228","Cerebellum","Mouse 3","Slide-seq","Smim19",920,792,0.551207002012951,0.515850853287197,0.58605309505484,2.8925257401631,0.00191078933271537,0.00493382899471259,"low_bias",FALSE
"8229","Cerebellum","Mouse 3","Slide-seq","Smim20",404,358,0.423558622196405,0.372586704729086,0.476211042053942,-2.89435026897003,0.00189972033955068,0.00490975222074502,"low_bias",FALSE
"8230","Cerebellum","Mouse 3","Slide-seq","Smo",188,160,0.393358916001463,0.319321025741949,0.472643381001342,-2.67681787513091,0.00371625121482408,0.00896176107455081,"paternal",FALSE
"8231","Cerebellum","Mouse 3","Slide-seq","Smpd2",612,505,0.390014924268446,0.347753519978605,0.433994877915417,-4.92351086506549,4.25025774212778e-07,2.01268689390904e-06,"paternal",FALSE
"8232","Cerebellum","Mouse 3","Slide-seq","Sms",1196,1061,0.596488805261976,0.566131862100648,0.626124439503328,6.26523403626576,1.86132936691556e-10,1.24736395420704e-09,"low_bias",TRUE
"8233","Cerebellum","Mouse 3","Slide-seq","Smu1",803,727,0.562089521335389,0.525037669857014,0.598461489784025,3.34171878071048,0.000416306854047322,0.00124740230228038,"low_bias",FALSE
"8234","Cerebellum","Mouse 3","Slide-seq","Smyd3",765,621,0.444562678363686,0.405184381798386,0.484649778245204,-2.76182663758048,0.00287394948438292,0.00712718652692124,"low_bias",FALSE
"8235","Cerebellum","Mouse 3","Slide-seq","Snap25",57578,24331,0.534148685629012,0.529549502495747,0.53874207036424,14.8125924042778,6.07319468011134e-50,2.18848103034188e-48,"low_bias",FALSE
"8236","Cerebellum","Mouse 3","Slide-seq","Snca",5277,3918,0.573458590838911,0.558062177559899,0.588713928902396,9.44478182545395,1.78072742579718e-21,2.5444272226695e-20,"low_bias",FALSE
"8237","Cerebellum","Mouse 3","Slide-seq","Sncaip",177,161,0.70184462254848,0.62513562434519,0.768665335780275,4.96730356691187,3.39451349060862e-07,1.62619958243968e-06,"maternal",FALSE
"8238","Cerebellum","Mouse 3","Slide-seq","Sncg",185,154,0.609151296328355,0.529581351977783,0.683310703929145,2.72837486057089,0.00318236171038758,0.00781419121713817,"maternal",FALSE
"8239","Cerebellum","Mouse 3","Slide-seq","Snf8",661,628,0.245600185410679,0.213060833997767,0.28133244069168,-12.1744827454623,2.12540155505734e-34,5.2756190865109e-33,"paternal",FALSE
"8240","Cerebellum","Mouse 3","Slide-seq","Snhg11",40119,18064,0.523640571938525,0.517601054055853,0.529673183805251,7.82104899254148,2.6192475119489e-15,2.52875881999673e-14,"low_bias",FALSE
"8241","Cerebellum","Mouse 3","Slide-seq","Snhg14",1034,901,0.0665465504062395,0.052110877419267,0.0846241589812136,-20.3251181920699,3.85515651871833e-92,2.59622671785162e-90,"paternal",FALSE
"8242","Cerebellum","Mouse 3","Slide-seq","Snhg15",330,274,0.0766394483834804,0.0500655508007333,0.115601800077059,-10.9606829288352,2.95260249788337e-28,5.78963773809302e-27,"paternal",FALSE
"8243","Cerebellum","Mouse 3","Slide-seq","Snhg20",4451,3583,0.551632485177818,0.535264412977504,0.567889459363018,6.28310458111855,1.6593881994221e-10,1.1156737681221e-09,"low_bias",FALSE
"8244","Cerebellum","Mouse 3","Slide-seq","Snhg5",1737,1430,0.548523399263286,0.522270352627317,0.574509105225757,3.68880863629661,0.000112653298555943,0.000375024108969055,"low_bias",FALSE
"8245","Cerebellum","Mouse 3","Slide-seq","Snhg6",1699,1463,0.39043929262697,0.365445013047779,0.416022288929987,-8.37798332106524,2.6921136386882e-17,2.92959015304136e-16,"paternal",FALSE
"8246","Cerebellum","Mouse 3","Slide-seq","Snhg8",1368,1228,0.544148967920602,0.515750068425358,0.572263654016815,3.10528614798427,0.000950475127111764,0.0026320609571427,"low_bias",FALSE
"8247","Cerebellum","Mouse 3","Slide-seq","Snip1",336,309,0.600321321507487,0.543622546561647,0.654453499538712,3.50891065320073,0.000224973014764973,0.00070791968184949,"maternal",FALSE
"8248","Cerebellum","Mouse 3","Slide-seq","Snrk",6535,5007,0.558405754958988,0.544825684187652,0.57189902336893,8.54849264272658,6.23532055718874e-18,7.05639031651002e-17,"low_bias",FALSE
"8249","Cerebellum","Mouse 3","Slide-seq","Snrnp35",950,749,0.653507811571014,0.618046556878898,0.687342282845551,8.2816386167127,6.07459024866114e-17,6.48166668610388e-16,"maternal",FALSE
"8250","Cerebellum","Mouse 3","Slide-seq","Snrpc",181,174,0.91379041202541,0.86460798381191,0.946218188878491,9.31808116534325,5.92316165648796e-21,8.20652549236174e-20,"maternal",FALSE
"8251","Cerebellum","Mouse 3","Slide-seq","Snrpd1",1574,1241,0.3812376466134,0.354237701242854,0.408992137207413,-8.33811398525916,3.77423964851305e-17,4.07479013826324e-16,"paternal",FALSE
"8252","Cerebellum","Mouse 3","Slide-seq","Snrpf",1342,1194,0.628926563712772,0.602193178505053,0.654892978619187,9.33808352256124,4.90467626791954e-21,6.86487567584786e-20,"maternal",FALSE
